subject,condition,trial,band,angle_rad
10,a75_an,12,Beta,4.3651998978438895
10,a75_an,13,Beta,2.581245794095125
10,a75_an,15,Beta,5.136704119336247
11,a50_an,1,Delta,5.143591717427261
11,a50_an,2,Delta,1.6605862067381343
11,a50_an,3,Delta,4.485135143051043
11,a50_an,4,Delta,3.5163920577713403
11,a50_an,5,Delta,3.856873415693989
11,a50_an,6,Delta,0.9092570808573706
11,a50_an,7,Delta,4.565367013539611
11,a50_an,8,Delta,1.8153434516289289
11,a50_an,9,Delta,1.4626953916225118
11,a50_an,10,Delta,0.9674334097202327
11,a50_an,11,Delta,4.786319485211272
11,a50_an,12,Delta,1.9903351137609369
11,a50_an,13,Delta,2.524694931626479
11,a50_an,14,Delta,3.4066297752476076
11,a50_an,15,Delta,2.1667597425419594
11,a50_an,16,Delta,3.7636009312684306
11,a50_an,17,Delta,4.653458902628506
11,a50_an,18,Delta,1.8169601462459117
11,a50_an,19,Delta,0.6966032156757713
11,a50_an,20,Delta,3.805288602720007
11,a50_an,21,Delta,1.502682435603419
11,a50_an,22,Delta,1.0317038690600921
11,a50_an,23,Delta,4.385224532296649
11,a50_an,24,Delta,5.425039981763561
11,a50_an,25,Delta,5.529202776052835
11,a50_an,26,Delta,5.171109957782349
11,a50_an,27,Delta,4.936411914610287
11,a50_an,28,Delta,2.061896555653128
11,a50_an,29,Delta,4.736731796410797
11,a50_an,30,Delta,1.7039706988354322
11,a50_an,1,Theta,5.876275940770285
11,a50_an,2,Theta,2.731494143949174
11,a50_an,3,Theta,4.822240345605618
11,a50_an,4,Theta,3.96443944343721
11,a50_an,5,Theta,4.1671122545322135
11,a50_an,6,Theta,0.8924142066779758
11,a50_an,7,Theta,4.621190138651558
11,a50_an,8,Theta,1.2469335611870485
11,a50_an,9,Theta,3.437397732488786
11,a50_an,10,Theta,1.6716109606072982
11,a50_an,11,Theta,1.972715427911688
11,a50_an,12,Theta,2.02697853580299
11,a50_an,13,Theta,2.1542737254631668
11,a50_an,14,Theta,2.4999373142869743
11,a50_an,15,Theta,2.0053555528933096
11,a50_an,16,Theta,3.8565609797969627
11,a50_an,17,Theta,4.287353168259145
11,a50_an,18,Theta,2.145027628545804
11,a50_an,19,Theta,0.7031677874817491
11,a50_an,20,Theta,3.5577958333343136
11,a50_an,21,Theta,1.4217663815352142
11,a50_an,22,Theta,1.5397898778335848
11,a50_an,23,Theta,3.732052190553604
11,a50_an,24,Theta,5.131804183657133
11,a50_an,25,Theta,5.514719565405749
11,a50_an,26,Theta,5.057619612957691
11,a50_an,27,Theta,6.02738728003891
11,a50_an,28,Theta,2.5829866722094423
11,a50_an,29,Theta,4.871671991772507
11,a50_an,30,Theta,1.482911625146889
11,a50_an,1,Alpha,0.4664384620733425
11,a50_an,2,Alpha,1.3837659847148658
11,a50_an,3,Alpha,2.3174414852253866
11,a50_an,4,Alpha,4.585060842398488
11,a50_an,5,Alpha,3.3641193911244387
11,a50_an,6,Alpha,2.439616126795097
11,a50_an,7,Alpha,1.7301955699485487
11,a50_an,8,Alpha,4.5386675336709805
11,a50_an,9,Alpha,2.6652627225949055
11,a50_an,10,Alpha,2.492002649503038
11,a50_an,11,Alpha,5.7641867595235965
11,a50_an,12,Alpha,2.347787556317116
11,a50_an,13,Alpha,5.12106187712278
11,a50_an,14,Alpha,3.4436952235583957
11,a50_an,15,Alpha,4.578851287993297
11,a50_an,16,Alpha,4.191926430645357
11,a50_an,17,Alpha,4.359496330540238
11,a50_an,18,Alpha,3.297082949834327
11,a50_an,19,Alpha,2.141315990337227
11,a50_an,20,Alpha,3.2641929005301673
11,a50_an,21,Alpha,4.585238195303912
11,a50_an,22,Alpha,0.9010039876750359
11,a50_an,23,Alpha,0.0826283054732231
11,a50_an,24,Alpha,3.4106111396371164
11,a50_an,25,Alpha,2.181886640028759
11,a50_an,26,Alpha,0.2807120865261401
11,a50_an,27,Alpha,2.989171405911968
11,a50_an,28,Alpha,1.9212238429243023
11,a50_an,29,Alpha,6.146931083050151
11,a50_an,30,Alpha,6.0681078598632965
11,a50_an,1,Beta,2.5313914746641912
11,a50_an,2,Beta,0.608376929949915
11,a50_an,3,Beta,1.285679805534031
11,a50_an,4,Beta,1.349368150458094
11,a50_an,5,Beta,5.8386397340075495
11,a50_an,6,Beta,1.5837549889828577
11,a50_an,7,Beta,3.3914293288675093
11,a50_an,8,Beta,4.551472828139186
11,a50_an,9,Beta,3.3368475649788256
11,a50_an,10,Beta,1.944956990193419
11,a50_an,11,Beta,2.4643106744880345
11,a50_an,12,Beta,2.046844182603467
11,a50_an,13,Beta,0.4302338787984982
11,a50_an,14,Beta,0.16243527477271255
11,a50_an,15,Beta,4.852901515377716
11,a50_an,16,Beta,4.579912220669402
11,a50_an,17,Beta,2.6929501447765634
11,a50_an,18,Beta,3.361144281232793
11,a50_an,19,Beta,3.1440802970914152
11,a50_an,20,Beta,4.049070644813532
11,a50_an,21,Beta,2.5841804800210277
11,a50_an,22,Beta,4.789421044987172
11,a50_an,23,Beta,3.342811369777375
11,a50_an,24,Beta,1.2793193221925827
11,a50_an,25,Beta,5.943725607749173
11,a50_an,26,Beta,2.012723153547942
11,a50_an,27,Beta,4.9937445203488435
11,a50_an,28,Beta,2.158484558772126
11,a50_an,29,Beta,6.0597040717317645
11,a50_an,30,Beta,0.8381915172155355
11,a75_an,1,Delta,4.397469247168625
11,a75_an,2,Delta,5.0231089060018075
11,a75_an,3,Delta,4.242570234800239
11,a75_an,4,Delta,4.524938466750247
11,a75_an,5,Delta,1.6273124240135137
11,a75_an,6,Delta,2.1808260593974986
11,a75_an,7,Delta,4.782929288122013
11,a75_an,8,Delta,4.972184026689631
11,a75_an,9,Delta,4.430995563834504
11,a75_an,10,Delta,3.521237331415902
11,a75_an,11,Delta,0.7941560205166777
11,a75_an,12,Delta,3.5472312931634518
11,a75_an,13,Delta,3.480845359364178
11,a75_an,14,Delta,3.769429855745932
11,a75_an,15,Delta,5.049811545095559
11,a75_an,1,Theta,5.077435604080367
11,a75_an,2,Theta,4.943865928732845
11,a75_an,3,Theta,3.0169068886792223
11,a75_an,4,Theta,4.193116705540968
11,a75_an,5,Theta,0.8986735449185466
11,a75_an,6,Theta,3.3271560837404026
11,a75_an,7,Theta,4.201682300684146
11,a75_an,8,Theta,5.32536816300097
11,a75_an,9,Theta,2.8444942798242048
11,a75_an,10,Theta,3.335211659795997
11,a75_an,11,Theta,1.2194202671383771
11,a75_an,12,Theta,4.039532907623592
11,a75_an,13,Theta,3.142547553381374
11,a75_an,14,Theta,3.897813123231608
11,a75_an,15,Theta,4.951284537416205
11,a75_an,1,Alpha,1.62079022689853
11,a75_an,2,Alpha,4.5140783499071375
11,a75_an,3,Alpha,2.081378912273141
11,a75_an,4,Alpha,3.3545801079434843
11,a75_an,5,Alpha,6.181586724001548
11,a75_an,6,Alpha,6.208010695516028
11,a75_an,7,Alpha,5.561961759610073
11,a75_an,8,Alpha,2.4720647806573797
11,a75_an,9,Alpha,2.0528650300627334
11,a75_an,10,Alpha,0.015413479205006667
11,a75_an,11,Alpha,2.464442907872078
11,a75_an,12,Alpha,5.978326947227888
11,a75_an,13,Alpha,5.979363196154494
11,a75_an,14,Alpha,5.733399279964357
11,a75_an,15,Alpha,0.04693576620109129
11,a75_an,1,Beta,1.886641178677938
11,a75_an,2,Beta,4.995238332841982
11,a75_an,3,Beta,2.6791038869798705
11,a75_an,4,Beta,6.1709080342331175
11,a75_an,5,Beta,2.428146806828425
11,a75_an,6,Beta,4.994993316255347
11,a75_an,7,Beta,3.2562419981597173
11,a75_an,8,Beta,5.096638642269843
11,a75_an,9,Beta,1.1373465039141994
11,a75_an,10,Beta,0.2858008203639947
11,a75_an,11,Beta,2.140164035962606
11,a75_an,12,Beta,0.8976201844927496
11,a75_an,13,Beta,4.063726462095834
11,a75_an,14,Beta,4.361011293305349
