subject,condition,trial,band,angle_rad
10,is_s,9,Theta,2.1314943070667915
10,is_s,10,Theta,2.246387753343767
10,is_s,11,Theta,4.4953638626512
10,is_s,12,Theta,3.3798774832036673
10,is_s,13,Theta,1.4870430306885702
10,is_s,14,Theta,2.5964233290481817
10,is_s,15,Theta,0.7347908478562167
10,is_s,16,Theta,2.469668671027661
10,is_s,17,Theta,3.6262219616792084
10,is_s,18,Theta,2.4954622830735897
10,is_s,19,Theta,0.5829926692234677
10,is_s,20,Theta,6.162427945691261
10,is_s,21,Theta,1.6396512645009746
10,is_s,22,Theta,1.6902953895837574
10,is_s,23,Theta,2.8703658731507127
10,is_s,24,Theta,2.7114531485176006
10,is_s,25,Theta,1.4251560551737363
10,is_s,26,Theta,2.969716609291456
10,is_s,27,Theta,1.6797088964672409
10,is_s,28,Theta,2.5526253423393364
10,is_s,29,Theta,3.7570392186778845
10,is_s,30,Theta,6.235558599989958
10,is_s,31,Theta,3.3063197523560293
10,is_s,32,Theta,2.9611424855918735
10,is_s,33,Theta,1.127433242155137
10,is_s,34,Theta,3.3501612464089963
10,is_s,35,Theta,2.3924595731746225
10,is_s,36,Theta,1.7205999963496392
10,is_s,38,Theta,1.1872205502711322
10,is_s,39,Theta,2.969884429565501
10,is_s,40,Theta,1.0981145878871372
10,is_s,41,Theta,1.46278462664096
10,is_s,42,Theta,3.8401100636798384
10,is_s,43,Theta,1.9646248365313432
10,is_s,44,Theta,2.5917833351486825
10,is_s,45,Theta,0.44417624427826086
10,is_s,46,Theta,2.96163792630226
10,is_s,48,Theta,2.4151816824625176
10,is_s,49,Theta,3.672652990030663
10,is_s,50,Theta,0.07252792773611098
10,is_s,51,Theta,6.0582055429724475
10,is_s,52,Theta,2.3290175722213733
10,is_s,53,Theta,3.114744839354318
10,is_s,54,Theta,1.21874575525374
10,is_s,55,Theta,1.841506266827411
10,is_s,56,Theta,2.318668598049439
10,is_s,57,Theta,1.653785189290242
10,is_s,58,Theta,2.9825092657682686
10,is_s,59,Theta,3.466288149862018
10,is_s,60,Theta,2.0376076212369023
10,is_s,1,Alpha,3.3710032588775567
10,is_s,2,Alpha,2.72221765743841
10,is_s,3,Alpha,3.681834942130316
10,is_s,4,Alpha,3.9623928449189805
10,is_s,5,Alpha,1.7547288081624535
10,is_s,6,Alpha,3.9297711710967462
10,is_s,7,Alpha,3.226778731897311
10,is_s,8,Alpha,1.2992486556156564
10,is_s,9,Alpha,1.9708463662633688
10,is_s,10,Alpha,2.4920473134900063
10,is_s,11,Alpha,0.30725961426243564
10,is_s,12,Alpha,3.4982100688056037
10,is_s,13,Alpha,2.3997397877111455
10,is_s,14,Alpha,2.2222917697173434
10,is_s,15,Alpha,0.15974021025056245
10,is_s,16,Alpha,5.917048873007267
10,is_s,17,Alpha,3.5971094945348354
10,is_s,18,Alpha,2.6965247037194
10,is_s,19,Alpha,0.09124868246282396
10,is_s,20,Alpha,4.908160503101348
10,is_s,21,Alpha,0.9886606933753481
10,is_s,22,Alpha,3.1059063762118866
10,is_s,23,Alpha,2.2493990248874423
10,is_s,24,Alpha,3.168136660944927
10,is_s,25,Alpha,0.14216310327511233
10,is_s,26,Alpha,3.892421938432575
10,is_s,27,Alpha,4.271108910743928
10,is_s,28,Alpha,3.17009009823185
10,is_s,29,Alpha,4.1426268559637265
10,is_s,30,Alpha,3.1729454494758897
10,is_s,31,Alpha,3.048211062509116
10,is_s,32,Alpha,3.4405010756148733
10,is_s,33,Alpha,6.084944826866925
10,is_s,34,Alpha,3.3760583497476295
10,is_s,35,Alpha,3.3322920896075905
10,is_s,36,Alpha,2.6861285036351235
10,is_s,38,Alpha,2.7348865365119317
10,is_s,39,Alpha,2.8031105333101354
10,is_s,40,Alpha,1.8931905409812289
10,is_s,41,Alpha,2.3863788437132567
10,is_s,42,Alpha,3.9264075432768086
10,is_s,43,Alpha,2.7301346982092904
10,is_s,44,Alpha,2.8740559492310744
10,is_s,45,Alpha,6.108560704270261
10,is_s,46,Alpha,3.7731305054906144
10,is_s,48,Alpha,2.142432448770727
10,is_s,49,Alpha,2.2061871290763344
