region,Time,condition,Value,SE
AGR,16.6667,vaa_ba,-0.09679554,0.082651867
AGR,17.5,vaa_ba,-0.097023009,0.083737626
AGR,18.3333,vaa_ba,-0.096695198,0.08475704
AGR,19.1667,vaa_ba,-0.095775704,0.085709663
AGR,20,vaa_ba,-0.094239693,0.086595767
AGR,20.8333,vaa_ba,-0.092074862,0.087415929
AGR,21.6667,vaa_ba,-0.08928212,0.088170603
AGR,22.5,vaa_ba,-0.085875983,0.088859723
AGR,23.3333,vaa_ba,-0.081884661,0.089482348
AGR,24.1667,vaa_ba,-0.077349837,0.090036412
AGR,25,vaa_ba,-0.072326134,0.090518566
AGR,25.8333,vaa_ba,-0.066880286,0.090924162
AGR,26.6667,vaa_ba,-0.061090015,0.091247376
AGR,27.5,vaa_ba,-0.055042656,0.09148147
AGR,28.3333,vaa_ba,-0.048833531,0.091619188
AGR,29.1667,vaa_ba,-0.042564131,0.091653271
AGR,30,vaa_ba,-0.03634012,0.091577064
AGR,30.8333,vaa_ba,-0.030269224,0.091385189
AGR,31.6667,vaa_ba,-0.02445903,0.091074248
AGR,32.5,vaa_ba,-0.019014754,0.090643532
AGR,33.3333,vaa_ba,-0.014037023,0.090095684
AGR,34.1667,vaa_ba,-0.009619714,0.089437294
AGR,35,vaa_ba,-0.005847901,0.088679374
AGR,35.8333,vaa_ba,-0.002795956,0.087837674
AGR,36.6667,vaa_ba,-0.00052584,0.086932803
AGR,37.5,vaa_ba,0.000914376,0.085990087
AGR,38.3333,vaa_ba,0.00149172,0.085039125
AGR,39.1667,vaa_ba,0.001189245,0.084113004
AGR,40,vaa_ba,6.63E-06,0.083247125
AGR,40.8333,vaa_ba,-0.002039531,0.082477663
AGR,41.6667,vaa_ba,-0.004915805,0.081839678
AGR,42.5,vaa_ba,-0.008572305,0.081365012
AGR,43.3333,vaa_ba,-0.012943424,0.081080117
AGR,44.1667,vaa_ba,-0.017948897,0.081004057
AGR,45,vaa_ba,-0.023495148,0.081146925
AGR,45.8333,vaa_ba,-0.029476928,0.081508889
AGR,46.6667,vaa_ba,-0.035779191,0.082080014
AGR,47.5,vaa_ba,-0.042279187,0.082840898
AGR,48.3333,vaa_ba,-0.048848711,0.083763998
AGR,49.1667,vaa_ba,-0.055356494,0.084815497
AGR,50,vaa_ba,-0.061670654,0.085957454
AGR,50.8333,vaa_ba,-0.067661191,0.087150021
AGR,51.6667,vaa_ba,-0.073202452,0.088353536
AGR,52.5,vaa_ba,-0.078175535,0.089530368
AGR,53.3333,vaa_ba,-0.082470569,0.090646434
AGR,54.1667,vaa_ba,-0.085988841,0.091672372
AGR,55,vaa_ba,-0.088644714,0.092584363
AGR,55.8333,vaa_ba,-0.090367308,0.093364634
AGR,56.6667,vaa_ba,-0.091101904,0.094001666
AGR,57.5,vaa_ba,-0.090811047,0.094490127
AGR,58.3333,vaa_ba,-0.089475331,0.094830573
AGR,59.1667,vaa_ba,-0.087093838,0.095028918
AGR,60,vaa_ba,-0.083684241,0.09509573
AGR,60.8333,vaa_ba,-0.079282546,0.095045342
AGR,61.6667,vaa_ba,-0.073942506,0.094894847
AGR,62.5,vaa_ba,-0.067734698,0.094662996
AGR,63.3333,vaa_ba,-0.060745288,0.094369061
AGR,64.1667,vaa_ba,-0.053074509,0.094031725
AGR,65,vaa_ba,-0.044834889,0.093668059
AGR,65.8333,vaa_ba,-0.036149249,0.093292667
AGR,66.6667,vaa_ba,-0.027148522,0.092917057
AGR,67.5,vaa_ba,-0.017969436,0.092549289
AGR,68.3333,vaa_ba,-0.008752092,0.092193933
AGR,69.1667,vaa_ba,0.000362494,0.091852341
AGR,70,vaa_ba,0.009234865,0.091523198
AGR,70.8333,vaa_ba,0.017729538,0.091203321
AGR,71.6667,vaa_ba,0.02571734,0.090888611
AGR,72.5,vaa_ba,0.033077602,0.09057509
AGR,73.3333,vaa_ba,0.039700188,0.090259935
AGR,74.1667,vaa_ba,0.045487306,0.089942415
AGR,75,vaa_ba,0.050355079,0.089624671
AGR,75.8333,vaa_ba,0.054234851,0.089312273
AGR,76.6667,vaa_ba,0.057074198,0.089014511
AGR,77.5,vaa_ba,0.058837638,0.088744395
AGR,78.3333,vaa_ba,0.059507015,0.088518353
AGR,79.1667,vaa_ba,0.059081582,0.088355643
AGR,80,vaa_ba,0.05757775,0.088277508
AGR,80.8333,vaa_ba,0.055028546,0.088306129
AGR,81.6667,vaa_ba,0.051482769,0.088463461
AGR,82.5,vaa_ba,0.047003882,0.088770048
AGR,83.3333,vaa_ba,0.041668656,0.089243914
AGR,84.1667,vaa_ba,0.035565593,0.089899656
AGR,85,vaa_ba,0.028793178,0.090747809
AGR,85.8333,vaa_ba,0.021457973,0.09179454
AGR,86.6667,vaa_ba,0.013672613,0.093041682
AGR,87.5,vaa_ba,0.005553726,0.094487073
AGR,88.3333,vaa_ba,-0.002780167,0.096125113
AGR,89.1667,vaa_ba,-0.011210742,0.09794746
AGR,90,vaa_ba,-0.019621909,0.099943742
AGR,90.8333,vaa_ba,-0.027901758,0.102102196
AGR,91.6667,vaa_ba,-0.035944378,0.104410166
AGR,92.5,vaa_ba,-0.043651523,0.106854416
AGR,93.3333,vaa_ba,-0.050934087,0.109421243
AGR,94.1667,vaa_ba,-0.057713378,0.112096416
AGR,95,vaa_ba,-0.063922153,0.114864976
AGR,95.8333,vaa_ba,-0.069505419,0.117710947
AGR,96.6667,vaa_ba,-0.074420979,0.120617038
AGR,97.5,vaa_ba,-0.078639725,0.123564372
AGR,98.3333,vaa_ba,-0.082145667,0.126532313
AGR,99.1667,vaa_ba,-0.084935729,0.129498432
AGR,100,vaa_ba,-0.087019294,0.132438622
AGR,100.8333,vaa_ba,-0.088417538,0.135327397
AGR,101.6667,vaa_ba,-0.08916255,0.138138348
AGR,102.5,vaa_ba,-0.089296287,0.140844742
AGR,103.3333,vaa_ba,-0.088869365,0.143420239
AGR,104.1667,vaa_ba,-0.087939729,0.145839683
AGR,105,vaa_ba,-0.086571231,0.148079917
AGR,105.8333,vaa_ba,-0.084832144,0.150120588
AGR,106.6667,vaa_ba,-0.082793643,0.15194489
AGR,107.5,vaa_ba,-0.080528287,0.15354019
AGR,108.3333,vaa_ba,-0.078108531,0.154898527
AGR,109.1667,vaa_ba,-0.075605304,0.156016917
AGR,110,vaa_ba,-0.073086663,0.156897456
AGR,110.8333,vaa_ba,-0.07061657,0.157547198
AGR,111.6667,vaa_ba,-0.068253787,0.157977797
AGR,112.5,vaa_ba,-0.066050938,0.158204915
AGR,113.3333,vaa_ba,-0.064053722,0.158247411
AGR,114.1667,vaa_ba,-0.062300305,0.158126353
AGR,115,vaa_ba,-0.060820897,0.157863878
AGR,115.8333,vaa_ba,-0.059637506,0.157481991
AGR,116.6667,vaa_ba,-0.058763874,0.157001363
