subject,label,condition,trial,band,angle_rad
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,9,Beta,3.368015330155604
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,10,Beta,3.6184581079686797
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,11,Beta,5.872264864592544
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,12,Beta,2.6206956055023665
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,13,Beta,5.720329383129935
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,14,Beta,1.1303237660404326
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,15,Beta,2.749998518211328
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,16,Beta,0.0020867134956154628
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,17,Beta,4.47457656608657
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,18,Beta,3.5848165716884277
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,19,Beta,1.089012015270372
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,20,Beta,5.598868498069397
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,21,Beta,0.04421965313907062
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,22,Beta,4.2967252786879016
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,23,Beta,0.6122706602433268
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,24,Beta,1.6788660228384338
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,25,Beta,5.915720590538919
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,26,Beta,3.290636553250369
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,27,Beta,2.7203120906275324
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,28,Beta,3.7764335068411876
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,29,Beta,5.54227883776835
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,30,Beta,0.3108674028025503
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,31,Beta,5.398787167918901
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,32,Beta,4.149676222271807
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,33,Beta,4.713600806868111
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,34,Beta,2.8278535558322386
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,35,Beta,0.9028859771807668
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,36,Beta,2.635580657415407
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,37,Beta,3.353176228160208
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,38,Beta,0.9404411351370459
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,39,Beta,5.7497366946726824
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,40,Beta,5.071678398695647
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,41,Beta,0.9261605928088326
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,42,Beta,2.448133019314901
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,43,Beta,5.94671028032721
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,44,Beta,5.100360059819546
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,45,Beta,5.4441943421243
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,46,Beta,5.677095385412663
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,47,Beta,4.407967272906419
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,48,Beta,0.6311469666911845
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,49,Beta,0.7507758250412827
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,50,Beta,2.657058346961776
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,51,Beta,1.2475475106191922
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,52,Beta,0.3693901316740844
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,53,Beta,0.5342416393093521
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,54,Beta,4.126116750577293
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,55,Beta,1.0565246652702014
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,56,Beta,0.6178378171418434
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,57,Beta,4.706672233363456
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,58,Beta,0.34561934225947294
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,1,Gamma,3.8020560153185157
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,2,Gamma,2.7632370118352765
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,3,Gamma,0.4753733138339225
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,4,Gamma,4.257450754542999
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,5,Gamma,3.41352819178902
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,6,Gamma,0.8175169183790967
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,7,Gamma,5.595672357343332
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,8,Gamma,4.1612711997172305
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,9,Gamma,2.147459903089771
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,10,Gamma,1.2515019946607433
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,11,Gamma,4.575060297897105
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,12,Gamma,3.4608412038071883
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,13,Gamma,1.5048704238189352
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,14,Gamma,5.94308453455223
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,15,Gamma,5.164352763005207
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,16,Gamma,6.083845436103243
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,17,Gamma,6.269830701902057
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,18,Gamma,0.19665574539534897
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,19,Gamma,0.6157175684706921
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,20,Gamma,0.5163074473863581
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,21,Gamma,0.864003323607737
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,22,Gamma,0.523499624366308
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,23,Gamma,0.3649696170776935
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,24,Gamma,2.6398098981432785
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,25,Gamma,2.0872001526665036
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,26,Gamma,0.6971946526224897
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,27,Gamma,4.296255494649742
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,28,Gamma,3.5948750790984985
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,29,Gamma,3.429233315333841
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,30,Gamma,2.073693841272506
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,31,Gamma,4.613720953100372
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,32,Gamma,2.7962101477656343
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,33,Gamma,0.05293873735119145
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,34,Gamma,4.947029075373762
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,35,Gamma,0.08949463769266656
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,36,Gamma,1.824459700532954
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,37,Gamma,1.7799216015981119
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,38,Gamma,2.0504328260629063
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,39,Gamma,2.9693068279779866
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,40,Gamma,4.005268648283591
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,41,Gamma,1.1254084003568876
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,42,Gamma,1.9549685442109037
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,43,Gamma,1.2006616550988762
