subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Gamma_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Gamma_bandITPC,Theta_bandITPC
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,16,-20.52998276538611,8047.17142931019,1191.725774602363,86477.09946514986,235.2305212950346,35470.02894540868,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,17,-24.194597131656124,3332.059996502097,2089.5549187391834,366.37441225220925,317.1493201651785,3944.850454075104,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,18,-8.7791077364143,2648.7410139966155,1570.161285168558,51187.504067695445,214.0993615250782,8178.02367994562,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,19,22.766085172025708,8550.568663359747,1459.097062618204,29189.284048623933,244.48174123342534,23747.336682504672,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,20,6.316836433031065,2161.6165940384885,1901.2970869354065,5074.783227608517,252.56278956007264,11845.98189727866,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,21,-2.8600880707526053,4414.05562050888,2472.162881166568,9778.755477146986,174.36881489078357,5186.013411010504,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,22,-3.639956318509214,3647.920144233314,912.3011776052508,30498.26731889497,120.92084911741495,23150.517483593274,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,23,-58.669723783466644,2357.85624680912,1201.4676612567127,38493.59056290706,175.33597963595483,24255.839889044568,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,24,35.88424572022412,9291.744778349344,1248.210931230114,64608.76846794663,190.1124302439216,28171.283669275177,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,25,7.518762365317131,1637.820429311229,2008.1453247942234,2434.7414462885695,131.9205378187237,4924.135414525174,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,26,11.227191324183565,1659.8033523778845,1158.6014854062387,56230.9564541047,321.47346630161474,21174.152021098,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,27,4.395709464715561,11801.774281101572,1284.548822248765,70681.4889681505,155.61951714181666,40081.29108180704,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,28,0.1073183633424537,2874.3075668947904,1202.8882140936607,16021.645864838056,226.8646666333816,5870.349447584184,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,29,-10.660593919826734,3418.4823500121943,1768.1383714594342,28988.056174405898,216.69339973911832,8775.150560992037,0.09881885615487626,0.10195318731742502,0.19366548860473834,0.13280107762607815,0.17972596319036874
